GSR Conductance CAL (u Siemens)_002 ,GSR Conductance CAL (u Siemens)_001 ,GSR Conductance CAL (u Siemens)_004 ,GSR Conductance CAL (u Siemens)_003 ,GSR Conductance CAL (u Siemens)_005 ,GSR Conductance CAL (u Siemens)_006 ,GSR Conductance CAL (u Siemens)_007
1.1226333130397474                  ,                                    ,-0.9300615256080337                 ,-0.8912921346745526                 ,-0.7138261699539151                 ,-0.29659265096066856                ,0.2345840541703118
1.1223701243918442                  ,                                    ,-0.9306803361363876                 ,-0.8913279437847098                 ,-0.7137889273360473                 ,-0.2953292568701514                 ,0.233720127914069
1.1220411416547322                  ,-0.5677609739859806                 ,-0.9312107486993462                 ,-0.8913816574499454                 ,-0.7137889273360473                 ,-0.29406586277963426                ,0.23285620165782617
1.1217450559622246                  ,-0.5677848942450843                 ,-0.931829567484562                  ,-0.8914532756702598                 ,                                    ,-0.29280246868911713                ,0.23193827561748454
1.1214160732251126                  ,-0.5678147933648431                 ,-0.9323599800475205                 ,-0.8915069893354954                 ,-0.7136772094804616                 ,-0.29153907459859996                ,0.23112834035917323
1.1210541903706293                  ,-0.5678626322775562                 ,-0.9329787988327365                 ,-0.8915786075558099                 ,-0.7135654916248758                 ,-0.29014935137804904                ,0.2302104143188316
1.1206923075161457                  ,-0.567892531397315                  ,-0.9335976093610904                 ,-0.8916144166659669                 ,-0.713528249007008                  ,-0.28863327846942854                ,0.2293464880625888
1.1203304246616623                  ,-0.5679343898438787                 ,-0.9342164198894443                 ,-0.8916860348862812                 ,-0.7134537637712719                 ,-0.2872435346908418                 ,0.22842856202224715
1.119968541807179                   ,-0.5679702678242926                 ,-0.934835230417798                  ,-0.8917397485515169                 ,-0.7133420459156864                 ,-0.2859801406003247                 ,0.2275646357660043
1.119573761908091                   ,-0.5680121262708561                 ,-0.9353656429807566                 ,-0.8918113667718314                 ,-0.7133420459156864                 ,-0.2844640676917041                 ,0.22670070950976146
1.1191460849643988                  ,-0.5680480042512702                 ,-0.936072859731368                  ,-0.8918471758819884                 ,-0.7132675606799505                 ,-0.28294799478308363                ,0.2257287924714883
1.1187842021099155                  ,-0.5680838822316843                 ,-0.9366916702597219                 ,-0.8919187941023027                 ,-0.7131930754442145                 ,-0.2814319218744631                 ,0.22491886599934433
1.1183894222108277                  ,-0.568125740678248                  ,-0.9373104807880758                 ,-0.8919546032124599                 ,-0.7130441249687791                 ,-0.27991584896584254                ,0.22400093995900267
1.1179617452671355                  ,-0.5681735795909608                 ,-0.9379292913164295                 ,-0.8920083168776957                 ,-0.7129696497310615                 ,-0.2786524548753254                 ,0.22313701370275985
1.1175011682060718                  ,-0.5682154380375244                 ,-0.938459703879388                  ,-0.8920620305429313                 ,-0.7128951744933437                 ,-0.2770100322786353                 ,0.22216509666448667
1.1170734912623796                  ,-0.568257296484088                  ,-0.9390785144077419                 ,-0.8921336487632456                 ,                                    ,-0.2753676096819452                 ,0.22130117040824382
1.1166458143186875                  ,                                    ,-0.9396089269707005                 ,-0.8921873624284814                 ,                                    ,-0.2738515367733246                 ,0.22032925336997064
